date,code,relative_quoted_spread
2021-04-15,TRXUSD,0.0012051822838204
2021-04-16,TRXUSD,0.0012433171702101
2021-04-17,TRXUSD,0.0008710801393728
2021-04-18,TRXUSD,0.0011774076254456
2021-04-19,TRXUSD,0.0019453797231575
2021-04-20,TRXUSD,0.0010715652506697
2021-04-21,TRXUSD,0.0015245737211634
2021-04-22,TRXUSD,0.0017210924407809
2021-04-23,TRXUSD,0.0009481369109699
2021-04-24,TRXUSD,0.001323751891074
2021-04-25,TRXUSD,0.0006914604632785
2021-04-26,TRXUSD,0.0013029315960911
2021-04-27,TRXUSD,0.0008801056126736
2021-04-28,TRXUSD,0.0009899356541824
2021-04-29,TRXUSD,0.0009104829698298
2021-04-30,TRXUSD,0.0009156111704561
2021-05-01,TRXUSD,0.0009963594558343
2021-05-02,TRXUSD,0.0007864108210128
2021-05-03,TRXUSD,0.0011363205939169
2021-05-04,TRXUSD,0.0009885493038966
2021-05-05,TRXUSD,0.0009100136502046
2021-05-06,TRXUSD,0.0013653652352003
2021-05-07,TRXUSD,0.001476326057155
2021-05-08,TRXUSD,0.0008944851549866
2021-05-09,TRXUSD,0.0007707669130785
2021-05-10,TRXUSD,0.0009275720800802
2021-05-11,TRXUSD,0.000960366416725
2021-05-12,TRXUSD,0.0012404062330412
2021-05-13,TRXUSD,0.0016006065456384
2021-05-14,TRXUSD,0.0006449012494962
2021-05-15,TRXUSD,0.0012154114167645
2021-05-16,TRXUSD,0.0001692047377325
2021-05-17,TRXUSD,0.0013499527516536
2021-05-18,TRXUSD,0.0006868721559199
2021-05-19,TRXUSD,0.0015517374128629
2021-05-20,TRXUSD,0.0019273868220529
2021-05-21,TRXUSD,0.0016812308173519
2021-05-22,TRXUSD,0.0008178556352892
2021-05-23,TRXUSD,0.0015824317778136
2021-05-24,TRXUSD,0.0012981016935543
2021-05-25,TRXUSD,0.000959618227559
2021-05-26,TRXUSD,0.0008022072855008
2021-05-27,TRXUSD,0.0011073500358631
2021-05-28,TRXUSD,0.0010129004121942
2021-05-29,TRXUSD,0.0010111445716923
2021-05-30,TRXUSD,0.0009285372766139
2021-05-31,TRXUSD,0.0005425182107484
2021-06-01,TRXUSD,0.0008260939082235
2021-06-02,TRXUSD,0.0007579212404216
2021-06-03,TRXUSD,0.0008119579258165
2021-06-04,TRXUSD,0.0006653359946772
2021-06-05,TRXUSD,0.0009744962321704
2021-06-06,TRXUSD,0.0006525285481239
2021-06-07,TRXUSD,0.0009528741584671
2021-06-08,TRXUSD,0.0011901302223881
2021-06-09,TRXUSD,0.0008164740367949
2021-06-10,TRXUSD,0.0006844720666948
2021-06-11,TRXUSD,0.0005915324296833
2021-06-12,TRXUSD,0.0003515607833947
2021-06-13,TRXUSD,0.0010193324070905
2021-06-14,TRXUSD,0.0004061141180671
2021-06-15,TRXUSD,0.0006561908817391
2021-06-16,TRXUSD,0.0005213764337853
2021-06-17,TRXUSD,0.0005701135360249
2021-06-18,TRXUSD,0.001355971322649
2021-06-19,TRXUSD,0.0005651641512031
2021-06-20,TRXUSD,0.0003529359862356
2021-06-21,TRXUSD,0.0006648322222017
2021-06-22,TRXUSD,0.0007662458863401
2021-06-23,TRXUSD,0.0009609544271895
2021-06-24,TRXUSD,0.0008338197281747
2021-06-25,TRXUSD,0.0010213999769361
2021-06-26,TRXUSD,0.0005157048234516
2021-06-27,TRXUSD,0.000563080676948
2021-06-28,TRXUSD,0.0002765189338657
2021-06-29,TRXUSD,0.0005620553476607
2021-06-30,TRXUSD,0.0008279369585144
2021-07-01,TRXUSD,0.0006143732624755
2021-07-02,TRXUSD,0.0005020194874838
2021-07-03,TRXUSD,0.0006023189278722
2021-07-04,TRXUSD,0.0006670866842086
2021-07-05,TRXUSD,0.000538126244417
2021-07-06,TRXUSD,0.0004018174512409
2021-07-07,TRXUSD,0.0004945674852789
2021-07-08,TRXUSD,0.0006437608840983
2021-07-09,TRXUSD,0.0006093845216332
2021-07-10,TRXUSD,0.0003263494549963
2021-07-11,TRXUSD,0.0004347161062317
2021-07-12,TRXUSD,0.0004816995689619
2021-07-13,TRXUSD,0.0005411896023948
2021-07-14,TRXUSD,0.0003987174588407
2021-07-15,TRXUSD,0.0004464132413034
2021-07-16,TRXUSD,0.0005174090296796
2021-07-17,TRXUSD,0.0004087036099189
2021-07-18,TRXUSD,0.0003052311228015
2021-07-19,TRXUSD,0.0008353986243768
2021-07-20,TRXUSD,0.0006734006734007
2021-07-21,TRXUSD,0.0004859540586508
2021-07-22,TRXUSD,0.0007658084749471
2021-07-23,TRXUSD,0.0007207077349957
2021-07-24,TRXUSD,0.000492636838679
2021-07-25,TRXUSD,0.0004357792168176
2021-07-26,TRXUSD,0.0013877841149491
2021-07-27,TRXUSD,0.0005822416302765
2021-07-28,TRXUSD,0.000947465529708
2021-07-29,TRXUSD,0.0006495720943827
2021-07-30,TRXUSD,0.0003491841787824
2021-07-31,TRXUSD,0.0004333426192466
2021-08-01,TRXUSD,0.000636097772882
2021-08-02,TRXUSD,0.000401185038884
2021-08-03,TRXUSD,0.0006708216004555
2021-08-04,TRXUSD,0.0007448345722416
2021-08-05,TRXUSD,0.0003991333105257
2021-08-06,TRXUSD,0.0006568787080454
2021-08-07,TRXUSD,0.0006732646603379
2021-08-08,TRXUSD,0.000649723176455
2021-08-09,TRXUSD,0.0002702264497649
2021-08-10,TRXUSD,0.000765876828195
2021-08-11,TRXUSD,0.001239127265659
2021-08-12,TRXUSD,0.0007668571637239
2021-08-13,TRXUSD,0.0005423667529181
2021-08-14,TRXUSD,0.000838949025675
2021-08-15,TRXUSD,0.0019585476615801
2021-08-16,TRXUSD,0.0013522204449136
2021-08-17,TRXUSD,0.0010415220108319
2021-08-18,TRXUSD,0.0006600115502021
2021-08-19,TRXUSD,0.0008238174786608
2021-08-20,TRXUSD,0.0009282403135886
2021-08-21,TRXUSD,0.0004741209008297
2021-08-22,TRXUSD,0.0004680819485908
2021-08-23,TRXUSD,0.0006215868223593
2021-08-24,TRXUSD,0.0003251730385097
2021-08-25,TRXUSD,0.0003330251893363
2021-08-26,TRXUSD,0.0005359407844982
2021-08-27,TRXUSD,0.0005600928153809
2021-08-28,TRXUSD,0.000227246903761
2021-08-29,TRXUSD,0.0005397200202394
2021-08-30,TRXUSD,0.0007884407726719
2021-08-31,TRXUSD,0.0007818209629994
2021-09-01,TRXUSD,0.0005294086505372
2021-09-02,TRXUSD,0.0004955155839651
2021-09-03,TRXUSD,0.0012932106441184
2021-09-04,TRXUSD,0.000983574309039
2021-09-05,TRXUSD,0.000383215175321
2021-09-06,TRXUSD,0.0009632055480639
2021-09-07,TRXUSD,0.0010184431866736
2021-09-08,TRXUSD,0.0008846209186202
2021-09-09,TRXUSD,0.0013315074721386
2021-09-10,TRXUSD,0.001332881509093
2021-09-11,TRXUSD,0.0010321221695629
2021-09-12,TRXUSD,0.0007106057914371
2021-09-13,TRXUSD,0.0008562865705722
2021-09-14,TRXUSD,0.0009398094749882
2021-09-15,TRXUSD,0.0009118415053674
2021-09-16,TRXUSD,0.0008641548565503
2021-09-17,TRXUSD,0.0008599684678229
2021-09-18,TRXUSD,0.0009503896597605
2021-09-19,TRXUSD,0.0011681105811351
2021-09-20,TRXUSD,0.0001929033018615
2021-09-21,TRXUSD,0.0013361703561063
2021-09-22,TRXUSD,0.0008759778357236
2021-09-23,TRXUSD,0.0009027788344008
2021-09-24,TRXUSD,0.0012964401467871
2021-09-25,TRXUSD,0.0005833310403655
2021-09-26,TRXUSD,0.0007921688451309
2021-09-27,TRXUSD,0.000453612456198
2021-09-28,TRXUSD,0.0006642863073984
2021-09-29,TRXUSD,0.0011222950934661
2021-09-30,TRXUSD,0.0004375262936474
2021-10-01,TRXUSD,0.0007685492565353
2021-10-02,TRXUSD,0.0008095846410227
2021-10-03,TRXUSD,0.0006650936673582
2021-10-04,TRXUSD,0.0004323389537397
2021-10-05,TRXUSD,0.0010227325554367
2021-10-06,TRXUSD,0.0003791389333557
2021-10-07,TRXUSD,0.0005247966413014
2021-10-08,TRXUSD,0.001052669231909
2021-10-09,TRXUSD,0.0004848955050186
2021-10-10,TRXUSD,0.0007894736842104
2021-10-11,TRXUSD,0.0007222824124232
2021-10-12,TRXUSD,0.0002831479762784
2021-10-13,TRXUSD,0.0005535963257606
2021-10-14,TRXUSD,0.0004938525644323
2021-10-15,TRXUSD,0.000594515344038
2021-10-16,TRXUSD,0.0002834151525886
2021-10-17,TRXUSD,0.0004999209308732
2021-10-18,TRXUSD,1.0192692858499942e-05
2021-10-19,TRXUSD,9.980537950991688e-05
2021-10-20,TRXUSD,0.0003889158969372
2021-10-21,TRXUSD,0.0003104548163059
2021-10-22,TRXUSD,0.0003815261044176
2021-10-23,TRXUSD,9.969592742132618e-05
2021-10-24,TRXUSD,0.0003729857509361
2021-10-25,TRXUSD,0.0001987281399046
2021-10-26,TRXUSD,0.0001990643973325
2021-10-27,TRXUSD,0.0008547008547009
2021-10-28,TRXUSD,0.0005789382272911
2021-10-29,TRXUSD,0.0002835557896016
2021-10-30,TRXUSD,0.000498082382826
2021-10-31,TRXUSD,0.0002958142286644
2021-11-01,TRXUSD,0.0001992230301823
2021-11-02,TRXUSD,0.0001877934272299
2021-11-03,TRXUSD,0.000285211769739
2021-11-04,TRXUSD,0.000193610842207
2021-11-05,TRXUSD,9.673518742438812e-05
2021-11-06,TRXUSD,0.0001955225339721
2021-11-07,TRXUSD,9.583592888970362e-05
2021-11-08,TRXUSD,0.0001820333120961
2021-11-09,TRXUSD,0.00017508535411
2021-11-10,TRXUSD,0.0002812543945999
2021-11-11,TRXUSD,0.0001833684789583
2021-11-12,TRXUSD,0.0004627701420703
2021-11-13,TRXUSD,0.0002663234053886
2021-11-14,TRXUSD,0.0003415008964398
2021-11-15,TRXUSD,0.0002416334420684
2021-11-16,TRXUSD,0.000364896916621
2021-11-17,TRXUSD,0.0001798076058617
2021-11-18,TRXUSD,0.0003405414609229
2021-11-19,TRXUSD,0.0001921968095328
2021-11-20,TRXUSD,0.0001897713255526
2021-11-21,TRXUSD,0.0001871432581641
2021-11-22,TRXUSD,0.0002937288882361
2021-11-23,TRXUSD,9.697910100383067e-05
2021-11-24,TRXUSD,0.0002968406937883
2021-11-25,TRXUSD,0.0003992015968063
2021-11-26,TRXUSD,0.0004233631315844
2021-11-27,TRXUSD,0.0001827966817024
2021-11-28,TRXUSD,0.0002945353179403
2021-11-29,TRXUSD,0.000113675703885
2021-11-30,TRXUSD,0.000465566206101
2021-12-01,TRXUSD,0.0001859696249611
2021-12-02,TRXUSD,0.0004923329401507
2021-12-03,TRXUSD,0.0001487462813429
2021-12-04,TRXUSD,0.0002654126878803
2021-12-05,TRXUSD,0.0002137284935703
2021-12-06,TRXUSD,0.0003652551078642
2021-12-07,TRXUSD,0.0002000911526362
2021-12-08,TRXUSD,0.0001082075420656
2021-12-09,TRXUSD,0.0003481327171758
2021-12-10,TRXUSD,0.0017109030146112
2021-12-11,TRXUSD,0.0004478940785125
2021-12-12,TRXUSD,0.0005483478279941
2021-12-13,TRXUSD,0.0003168549215197
2021-12-14,TRXUSD,0.0006316792906815
2021-12-15,TRXUSD,0.000753966893999
2021-12-16,TRXUSD,0.0002805606537064
2021-12-17,TRXUSD,0.0004386212255076
2021-12-18,TRXUSD,0.0002609035961213
2021-12-19,TRXUSD,0.0001634449159201
2021-12-20,TRXUSD,0.0003223996853378
2021-12-21,TRXUSD,0.0004937990237972
2021-12-22,TRXUSD,0.0003283657489264
2021-12-23,TRXUSD,0.0001209219086313
2021-12-24,TRXUSD,0.0003093044979059
2021-12-25,TRXUSD,0.0003424950766332
2021-12-26,TRXUSD,0.000220536884794
2021-12-27,TRXUSD,0.0003821852365542
2021-12-28,TRXUSD,0.000414094750055
2021-12-29,TRXUSD,0.0003275273649113
2021-12-30,TRXUSD,7.700995995471973e-05
2021-12-31,TRXUSD,0.0005434458442961
2022-01-01,TRXUSD,0.000247949522697
2022-01-02,TRXUSD,0.0002188817716546
2022-01-03,TRXUSD,0.0001428413746534
2022-01-04,TRXUSD,0.0003025260928754
2022-01-05,TRXUSD,0.0002802886973581
2022-01-06,TRXUSD,0.0003943106604703
2022-01-07,TRXUSD,8.817694172962191e-05
2022-01-08,TRXUSD,0.0002442114260421
2022-01-09,TRXUSD,0.0003028054928917
2022-01-10,TRXUSD,0.0003311441028753
2022-01-11,TRXUSD,0.0002466737585372
2022-01-12,TRXUSD,0.0002056615691977
2022-01-13,TRXUSD,0.0003323011857109
2022-01-14,TRXUSD,0.0002364974724332
2022-01-15,TRXUSD,0.0001750623659678
2022-01-16,TRXUSD,0.0001001595398383
2022-01-17,TRXUSD,0.0002405563927861
2022-01-18,TRXUSD,4.382985251238738e-05
2022-01-19,TRXUSD,0.0003469010175762
2022-01-20,TRXUSD,0.000339997782623
2022-01-21,TRXUSD,0.0010527527840375
2022-01-22,TRXUSD,0.0003173651638837
2022-01-23,TRXUSD,0.0007811482879833
2022-01-24,TRXUSD,0.0002897186107991
2022-01-25,TRXUSD,0.0003577561534058
2022-01-26,TRXUSD,0.0002314505719499
2022-01-27,TRXUSD,0.0011865862621646
2022-01-28,TRXUSD,0.000624198078857
2022-01-29,TRXUSD,0.0001491906407738
2022-01-30,TRXUSD,0.0009014908617743
2022-01-31,TRXUSD,0.0006088383026941
2022-02-01,TRXUSD,0.0004343830924734
2022-02-02,TRXUSD,0.0001709664734744
2022-02-03,TRXUSD,0.000385786291168
2022-02-04,TRXUSD,0.0006814098990274
2022-02-05,TRXUSD,0.0002780094523212
2022-02-06,TRXUSD,0.0002565669828475
2022-02-07,TRXUSD,0.0003491874117937
2022-02-08,TRXUSD,0.0001467502164565
2022-02-09,TRXUSD,0.000143061516452
2022-02-10,TRXUSD,0.0006406616287366
2022-02-11,TRXUSD,0.0003745844453808
2022-02-12,TRXUSD,0.0002841447243794
2022-02-13,TRXUSD,0.0001857700167194
2022-02-14,TRXUSD,0.0002635107380624
2022-02-15,TRXUSD,0.00013461466552
2022-02-16,TRXUSD,0.0006318830113738
2022-02-17,TRXUSD,0.0007368252442736
2022-02-18,TRXUSD,0.000190120092525
2022-02-19,TRXUSD,0.0007073970147846
2022-02-20,TRXUSD,0.0002898317365752
2022-02-21,TRXUSD,0.0014943792868956
2022-02-22,TRXUSD,0.0005580401629478
2022-02-23,TRXUSD,0.0009345717775718
2022-02-24,TRXUSD,0.0009649589074701
2022-02-25,TRXUSD,0.0008567324894798
2022-02-26,TRXUSD,0.0002185112659366
2022-02-27,TRXUSD,0.0006884207627702
2022-02-28,TRXUSD,1.6184765280457707e-05
2022-03-01,TRXUSD,0.0007882312252169
2022-03-02,TRXUSD,0.0001948463149691
2022-03-03,TRXUSD,3.332611267550466e-05
2022-03-04,TRXUSD,0.0005154284928871
2022-03-05,TRXUSD,0.0008440284983739
2022-03-06,TRXUSD,0.0006966568964784
2022-03-07,TRXUSD,0.0004951128942763
2022-03-08,TRXUSD,0.0004456879689008
2022-03-09,TRXUSD,0.0006250822476641
2022-03-10,TRXUSD,0.0004840553826124
2022-03-11,TRXUSD,0.0005977881837202
2022-03-12,TRXUSD,0.0005530927100704
2022-03-13,TRXUSD,0.0007920658594335
2022-03-14,TRXUSD,0.0008305923784843
2022-03-15,TRXUSD,0.0001651664051532
2022-03-16,TRXUSD,0.0005431338825021
2022-03-17,TRXUSD,0.0001645684193202
2022-03-18,TRXUSD,0.0001464498124629
2022-03-19,TRXUSD,0.0004533238351196
2022-03-20,TRXUSD,0.000227151039216
2022-03-21,TRXUSD,0.0005344259374721
2022-03-22,TRXUSD,0.0003171985028231
2022-03-23,TRXUSD,0.0005155243116579
2022-03-24,TRXUSD,0.0001831445926558
2022-03-25,TRXUSD,0.0007906425133131
2022-03-26,TRXUSD,0.0004883110541413
2022-03-27,TRXUSD,0.0006393583167439
2022-03-28,TRXUSD,0.0008262932201217
2022-03-29,TRXUSD,0.0007539291306618
2022-03-30,TRXUSD,0.000791452314998
2022-03-31,TRXUSD,0.0002554673371564
2022-04-01,TRXUSD,0.0005368118742786
2022-04-02,TRXUSD,0.0003388704769264
2022-04-03,TRXUSD,0.0008294410790893
2022-04-04,TRXUSD,0.0003801612165158
2022-04-05,TRXUSD,0.0005728361115884
2022-04-06,TRXUSD,0.0007034932347401
2022-04-07,TRXUSD,0.0007296040733641
2022-04-08,TRXUSD,0.0005405921073551
2022-04-09,TRXUSD,0.0003457053961468
2022-04-10,TRXUSD,0.001164079380646
2022-04-11,TRXUSD,0.0005288793728514
2022-04-12,TRXUSD,0.0005547570416319
2022-04-13,TRXUSD,0.000341966633827
2022-04-14,TRXUSD,0.0007830266478963
2022-04-15,TRXUSD,0.0001933955422327
2022-04-16,TRXUSD,0.0001291176423117
2022-04-17,TRXUSD,0.0006370623259308
2022-04-18,TRXUSD,0.0008135372600065
2022-04-19,TRXUSD,0.0007275027676736
2022-04-20,TRXUSD,0.0008747723603743
2022-04-21,TRXUSD,0.0015186652164097
2022-04-22,TRXUSD,0.0002964280420926
2022-04-23,TRXUSD,0.0006168034893454
2022-04-24,TRXUSD,0.0005464812678364
2022-04-25,TRXUSD,0.0001840942562591
2022-04-26,TRXUSD,0.0009756019544025
2022-04-27,TRXUSD,0.0004917395683796
2022-04-28,TRXUSD,0.0006606474344858
2022-04-29,TRXUSD,0.0011613672745535
2022-04-30,TRXUSD,0.0014399516919431
2022-05-01,TRXUSD,0.0009050157670716
2022-05-02,TRXUSD,0.0007682874577074
2022-05-03,TRXUSD,0.000610141112869
2022-05-04,TRXUSD,0.0008557361440047
2022-05-05,TRXUSD,0.0009068576030535
2022-05-06,TRXUSD,0.001141651242843
2022-05-07,TRXUSD,0.0023541574545206
2022-05-08,TRXUSD,0.0009171156712139
2022-05-09,TRXUSD,0.0013977899095391
2022-05-10,TRXUSD,0.00170235228135
2022-05-11,TRXUSD,0.0017044120114075
2022-05-12,TRXUSD,0.001083978199994
2022-05-13,TRXUSD,0.0007043610581365
2022-05-14,TRXUSD,0.0018056886083101
2022-05-15,TRXUSD,0.0009962640099624
2022-05-16,TRXUSD,0.0005463616626649
2022-05-17,TRXUSD,0.0008838680274552
2022-05-18,TRXUSD,0.0006174225415357
2022-05-19,TRXUSD,0.0006966594496391
2022-05-20,TRXUSD,0.0008562665375249
2022-05-21,TRXUSD,0.000540474807118
2022-05-22,TRXUSD,0.0006502406527905
2022-05-23,TRXUSD,0.0007981565159181
2022-05-24,TRXUSD,0.0007475145142402
2022-05-25,TRXUSD,0.0007764979940468
2022-05-26,TRXUSD,0.0002198365881362
2022-05-27,TRXUSD,0.0008479543102267
2022-05-28,TRXUSD,0.0008550344801947
2022-05-29,TRXUSD,0.0008197943061558
2022-05-30,TRXUSD,0.0008047226409316
2022-05-31,TRXUSD,0.000560244558929
2022-06-01,TRXUSD,0.0009588761970969
2022-06-02,TRXUSD,0.0007100507686298
2022-06-03,TRXUSD,0.0008712030577998
2022-06-04,TRXUSD,0.0009723018623319
2022-06-05,TRXUSD,0.0007209937493508
2022-06-06,TRXUSD,0.0006456761020655
2022-06-07,TRXUSD,0.0020695440267938
2022-06-08,TRXUSD,0.000935511269218
2022-06-09,TRXUSD,0.0007642150155923
2022-06-10,TRXUSD,0.0003537452781322
2022-06-11,TRXUSD,0.0004563322620391
2022-06-12,TRXUSD,0.0016541728479342
2022-06-13,TRXUSD,0.0012240388513111
2022-06-14,TRXUSD,0.0010363353726716
2022-06-15,TRXUSD,0.0011758350017479
2022-06-16,TRXUSD,0.0015900017951632
2022-06-17,TRXUSD,0.001100972525731
2022-06-18,TRXUSD,0.0007721436844397
2022-06-19,TRXUSD,0.0010802317588136
2022-06-20,TRXUSD,0.0004434771896686
2022-06-21,TRXUSD,0.0007977662544873
2022-06-22,TRXUSD,0.001259525159015
2022-06-23,TRXUSD,0.000393933425251
2022-06-24,TRXUSD,0.0006639505055078
2022-06-25,TRXUSD,0.0004323990425447
2022-06-26,TRXUSD,0.0003230148048451
2022-06-27,TRXUSD,0.0005471147092528
2022-06-28,TRXUSD,0.0003779203797343
2022-06-29,TRXUSD,0.0007377238146467
2022-06-30,TRXUSD,0.0005668309426714
2022-07-01,TRXUSD,0.0005995342080383
2022-07-02,TRXUSD,0.0004308156262982
2022-07-03,TRXUSD,0.0008790542588663
2022-07-04,TRXUSD,0.000967067627783
2022-07-05,TRXUSD,0.0006135865595325
2022-07-06,TRXUSD,0.0002519694375892
2022-07-07,TRXUSD,0.0006589303364205
2022-07-08,TRXUSD,0.0008523609676464
2022-07-09,TRXUSD,0.0009307986968817
2022-07-10,TRXUSD,0.0006092079553643
2022-07-11,TRXUSD,0.0008518481232236
2022-07-12,TRXUSD,0.0007254261878852
2022-07-13,TRXUSD,0.0009465648854962
2022-07-14,TRXUSD,0.0010935920002996
2022-07-15,TRXUSD,0.0004448200702816
2022-07-16,TRXUSD,0.0009268914378404
2022-07-17,TRXUSD,0.0008695716254355
2022-07-18,TRXUSD,0.0008645892102197
2022-07-19,TRXUSD,0.0003903341694194
2022-07-20,TRXUSD,0.0008843166443129
2022-07-21,TRXUSD,0.0009726622945989
2022-07-22,TRXUSD,1.4893918068364904e-05
2022-07-23,TRXUSD,0.0006282158669379
2022-07-24,TRXUSD,0.0009986510757856
2022-07-25,TRXUSD,0.0007279316673505
2022-07-26,TRXUSD,0.0005671758475064
2022-07-27,TRXUSD,0.0006017332853903
2022-07-28,TRXUSD,0.0007842633984271
2022-07-29,TRXUSD,0.0008191597145873
2022-07-30,TRXUSD,0.0008064399994239
2022-07-31,TRXUSD,0.0008267399612735
2022-08-01,TRXUSD,0.0007137045548625
2022-08-02,TRXUSD,0.0004368592730662
2022-08-03,TRXUSD,0.0007364312541423
2022-08-04,TRXUSD,0.0004924324715763
2022-08-05,TRXUSD,0.0006174922633963
2022-08-06,TRXUSD,0.0002865781140295
2022-08-07,TRXUSD,0.0003294586135521
2022-08-08,TRXUSD,0.0003567326146359
2022-08-09,TRXUSD,0.0004093627099811
2022-08-10,TRXUSD,0.0005982650314089
2022-08-11,TRXUSD,0.0006957114359343
2022-08-12,TRXUSD,0.0004424810339783
2022-08-13,TRXUSD,0.0003286864688354
2022-08-14,TRXUSD,0.0009925276844329
2022-08-15,TRXUSD,0.0004646367847135
2022-08-16,TRXUSD,0.0005611147479659
2022-08-17,TRXUSD,0.0002932164377135
2022-08-18,TRXUSD,0.0003361565612646
2022-08-19,TRXUSD,0.0006231791484256
2022-08-20,TRXUSD,0.0009443158279516
2022-08-21,TRXUSD,0.000771330696693
2022-08-22,TRXUSD,0.0004455951384034
2022-08-23,TRXUSD,0.0002114707792698
2022-08-24,TRXUSD,0.0004756972417233
2022-08-25,TRXUSD,0.0005815021117707
2022-08-26,TRXUSD,0.0006112371117438
2022-08-27,TRXUSD,0.0008445205752302
2022-08-28,TRXUSD,0.0008376423589298
2022-08-29,TRXUSD,0.0008386805813796
2022-08-30,TRXUSD,0.0008786194883968
2022-08-31,TRXUSD,0.0008168137978699
2022-09-01,TRXUSD,0.0007434767821692
2022-09-02,TRXUSD,0.0006714198932122
2022-09-03,TRXUSD,0.0006657578543575
2022-09-04,TRXUSD,0.0004738662749372
2022-09-05,TRXUSD,0.0005894113055459
2022-09-06,TRXUSD,0.000623768877216
2022-09-07,TRXUSD,0.0005019226877149
2022-09-08,TRXUSD,0.0005397580902377
2022-09-09,TRXUSD,0.000614875251271
2022-09-10,TRXUSD,0.000650114543991
2022-09-11,TRXUSD,0.0007187050809325
2022-09-12,TRXUSD,0.0004542144048616
2022-09-13,TRXUSD,0.0008695723508807
2022-09-14,TRXUSD,0.0006327727615663
2022-09-15,TRXUSD,0.0002775850104094
2022-09-16,TRXUSD,0.0002611520067899
2022-09-17,TRXUSD,0.0005307386112339
2022-09-18,TRXUSD,1.642049606320249e-05
2022-09-19,TRXUSD,1.6569596447495093e-05
2022-09-20,TRXUSD,0.0010534324340141
2022-09-21,TRXUSD,0.0006268902010284
2022-09-22,TRXUSD,0.001029746383431
2022-09-23,TRXUSD,0.0008094825093957
2022-09-24,TRXUSD,0.0009884651147206
2022-09-25,TRXUSD,0.0006858194287625
2022-09-26,TRXUSD,0.000453823462673
2022-09-27,TRXUSD,0.000555046295907
2022-09-28,TRXUSD,0.0007524265757067
2022-09-29,TRXUSD,0.000606532519159
2022-09-30,TRXUSD,0.0005572308902582
2022-10-01,TRXUSD,0.0008751145491921
2022-10-02,TRXUSD,0.0006690109244588
2022-10-03,TRXUSD,0.0007177462766911
2022-10-04,TRXUSD,0.000773033997391
2022-10-05,TRXUSD,0.0004639962880297
2022-10-06,TRXUSD,0.0005551634163171
2022-10-07,TRXUSD,0.0004967829298975
2022-10-08,TRXUSD,0.0007586947222289
2022-10-09,TRXUSD,0.0005614958248773
2022-10-10,TRXUSD,0.0008712526236584
2022-10-11,TRXUSD,0.0004212777678759
2022-10-12,TRXUSD,0.0007116171499732
2022-10-13,TRXUSD,0.0007682688614091
2022-10-14,TRXUSD,0.0004714683094716
2022-10-15,TRXUSD,0.0004193413115705
2022-10-16,TRXUSD,0.0008243556690616
2022-10-17,TRXUSD,0.0007977407980598
2022-10-18,TRXUSD,0.0004660094326737
2022-10-19,TRXUSD,0.0006777582339556
2022-10-20,TRXUSD,0.0005298098303805
2022-10-21,TRXUSD,0.0006973217977928
2022-10-22,TRXUSD,0.0005985263311145
2022-10-23,TRXUSD,0.0005666960808918
2022-10-24,TRXUSD,0.000583818497316
2022-10-25,TRXUSD,0.0004333485807833
2022-10-26,TRXUSD,0.0003934931965028
2022-10-27,TRXUSD,0.000554205230114
2022-10-28,TRXUSD,0.0004866523810643
2022-10-29,TRXUSD,0.0005327900963724
2022-10-30,TRXUSD,0.0003013696457321
2022-10-31,TRXUSD,0.0007749669848249
2022-11-01,TRXUSD,0.0004295430139601
2022-11-02,TRXUSD,0.0004227092410743
2022-11-03,TRXUSD,0.0004696242196546
2022-11-04,TRXUSD,0.0009429810775131
2022-11-05,TRXUSD,0.000578898372044
2022-11-06,TRXUSD,0.0005972776712457
2022-11-07,TRXUSD,0.0005453087409783
2022-11-08,TRXUSD,0.0008512956720128
2022-11-09,TRXUSD,0.0017417850487419
2022-11-10,TRXUSD,0.0021865889212828
2022-11-11,TRXUSD,0.0012126616139099
2022-11-12,TRXUSD,0.0008555643539123
2022-11-13,TRXUSD,0.0018266275152954
2022-11-14,TRXUSD,0.0020155858669514
2022-11-15,TRXUSD,0.0007514930981291
2022-11-16,TRXUSD,0.0011747020935581
2022-11-17,TRXUSD,0.0008594757198109
2022-11-18,TRXUSD,0.0015204920865298
2022-11-19,TRXUSD,0.0008815976081873
2022-11-20,TRXUSD,0.0012587035353585
2022-11-21,TRXUSD,0.0010318812363104
2022-11-22,TRXUSD,0.0008304498269896
2022-11-23,TRXUSD,0.0011774129727748
2022-11-24,TRXUSD,0.0009643839760983
2022-11-25,TRXUSD,0.0007735922037
2022-11-26,TRXUSD,0.0006623456498083
2022-11-27,TRXUSD,0.0008457295356945
2022-11-28,TRXUSD,0.0007734316786296
2022-11-29,TRXUSD,0.0004689243812542
2022-11-30,TRXUSD,0.0003476001866065
2022-12-01,TRXUSD,0.0001847506789586
2022-12-02,TRXUSD,0.0006247014294638
2022-12-03,TRXUSD,0.0001305543898913
2022-12-04,TRXUSD,0.0003760105282947
2022-12-05,TRXUSD,0.0005248655032148
2022-12-06,TRXUSD,0.000428110080131
2022-12-07,TRXUSD,0.0002445378704513
2022-12-08,TRXUSD,0.0004414036636504
2022-12-09,TRXUSD,0.0007504278353818
2022-12-10,TRXUSD,0.0007119711560402
2022-12-11,TRXUSD,0.0003331729167437
2022-12-12,TRXUSD,0.0005038770539988
2022-12-13,TRXUSD,0.0003488831149753
2022-12-14,TRXUSD,0.0005394713181082
